CustomerID,MonetaryValue,Frequency,Recency,Cluster,Segment
16866.0,207.73999999999998,3,141,0,High-Value Champions
16869.0,817.12,4,23,0,High-Value Champions
16871.0,2812.34,6,22,0,High-Value Champions
16872.0,680.02,3,77,0,High-Value Champions
16873.0,7123.62,6,5,0,High-Value Champions
16875.0,2095.53,5,67,0,High-Value Champions
16877.0,846.62,6,12,0,High-Value Champions
16878.0,13.3,1,84,0,High-Value Champions
16880.0,1491.43,7,31,0,High-Value Champions
16881.0,432.0,1,67,0,High-Value Champions
16882.0,705.12,3,67,0,High-Value Champions
16883.0,272.48,2,187,1,Lost Customers
16884.0,429.84000000000003,2,38,0,High-Value Champions
16885.0,450.41,3,15,0,High-Value Champions
16887.0,192.32999999999998,1,35,0,High-Value Champions
16889.0,1578.67,3,195,1,Lost Customers
16891.0,742.43,5,2,0,High-Value Champions
16892.0,518.19,5,1,0,High-Value Champions
16893.0,145.93,1,367,1,Lost Customers
16895.0,202.27,1,65,0,High-Value Champions
16897.0,289.78,2,299,1,Lost Customers
16898.0,501.03,3,26,0,High-Value Champions
16899.0,1271.06,6,8,0,High-Value Champions
16900.0,887.11,3,17,0,High-Value Champions
16902.0,1706.88,1,116,0,High-Value Champions
16903.0,363.2,1,29,0,High-Value Champions
16904.0,3653.75,16,4,3,New Spenders
16905.0,3037.6,7,5,0,High-Value Champions
16906.0,559.59,4,82,0,High-Value Champions
16907.0,928.76,5,29,0,High-Value Champions
16909.0,379.14,1,72,0,High-Value Champions
16910.0,1508.96,8,4,0,High-Value Champions
16912.0,2555.58,11,29,0,High-Value Champions
16913.0,113.44,1,290,1,Lost Customers
16914.0,183.76,1,36,0,High-Value Champions
16915.0,621.6800000000001,6,9,0,High-Value Champions
16916.0,562.41,2,24,0,High-Value Champions
16917.0,391.52,1,277,1,Lost Customers
16918.0,1068.82,6,50,0,High-Value Champions
16919.0,2592.25,11,156,0,High-Value Champions
16921.0,154.18,1,61,0,High-Value Champions
16923.0,7069.08,19,12,3,New Spenders
16924.0,829.89,3,21,0,High-Value Champions
16926.0,230.25,1,371,1,Lost Customers
16927.0,543.05,3,116,0,High-Value Champions
16928.0,2814.7,17,80,3,New Spenders
16929.0,1295.39,7,4,0,High-Value Champions
16930.0,378.89,3,26,0,High-Value Champions
16931.0,4554.87,21,5,3,New Spenders
16932.0,150.23000000000002,1,53,0,High-Value Champions
16933.0,563.23,2,1,0,High-Value Champions
16934.0,931.03,2,55,0,High-Value Champions
16936.0,261.9,1,26,0,High-Value Champions
16938.0,2711.6800000000003,4,9,0,High-Value Champions
16940.0,3049.88,3,52,0,High-Value Champions
16942.0,1904.99,9,13,0,High-Value Champions
16943.0,816.73,3,212,1,Lost Customers
16945.0,4345.5,19,22,3,New Spenders
16947.0,406.48,1,236,1,Lost Customers
16948.0,435.02,3,139,0,High-Value Champions
16949.0,1286.27,6,4,0,High-Value Champions
16950.0,1178.56,3,57,0,High-Value Champions
16951.0,1277.75,3,135,0,High-Value Champions
16952.0,167.61,2,109,0,High-Value Champions
16953.0,20.8,1,30,0,High-Value Champions
16954.0,2085.08,9,1,0,High-Value Champions
16955.0,518.67,4,185,1,Lost Customers
16956.0,308.74,1,18,0,High-Value Champions
16957.0,416.64,2,239,1,Lost Customers
16959.0,117.35000000000001,1,87,0,High-Value Champions
16960.0,507.05,3,39,0,High-Value Champions
16961.0,234.17,1,116,0,High-Value Champions
16963.0,110.55000000000001,1,187,1,Lost Customers
16965.0,201.19,1,227,1,Lost Customers
16966.0,2154.97,7,8,0,High-Value Champions
16967.0,319.02,1,189,1,Lost Customers
16968.0,439.43,2,4,0,High-Value Champions
16969.0,650.41,3,39,0,High-Value Champions
16971.0,357.21,1,38,0,High-Value Champions
16976.0,251.51999999999998,1,267,1,Lost Customers
16978.0,344.33,1,78,0,High-Value Champions
16979.0,1852.0,6,4,0,High-Value Champions
16980.0,1028.46,2,255,1,Lost Customers
16982.0,384.06,1,61,0,High-Value Champions
16983.0,1905.87,7,13,0,High-Value Champions
16984.0,4459.52,2,88,0,High-Value Champions
16985.0,5464.12,10,17,0,High-Value Champions
16986.0,1873.2,2,30,0,High-Value Champions
16987.0,1616.8,7,3,0,High-Value Champions
16988.0,126.12,1,5,0,High-Value Champions
16989.0,1133.25,6,7,0,High-Value Champions
16990.0,179.0,1,219,1,Lost Customers
16992.0,1614.31,5,11,0,High-Value Champions
16996.0,1456.96,6,30,0,High-Value Champions
16997.0,702.0,3,288,1,Lost Customers
16998.0,295.0,4,150,1,Lost Customers
16999.0,484.82,2,23,0,High-Value Champions
17001.0,3989.57,11,1,0,High-Value Champions
17002.0,1493.73,3,86,0,High-Value Champions
17004.0,1312.1399999999999,2,46,0,High-Value Champions
17006.0,781.78,4,5,0,High-Value Champions
17007.0,889.9300000000001,6,51,0,High-Value Champions
17010.0,195.36,1,18,0,High-Value Champions
17011.0,270.9,1,30,0,High-Value Champions
17014.0,583.4300000000001,3,8,0,High-Value Champions
17015.0,1838.6100000000001,3,29,0,High-Value Champions
17017.0,8694.26,20,3,3,New Spenders
17018.0,920.1,2,41,0,High-Value Champions
17019.0,1258.08,4,11,0,High-Value Champions
17022.0,71.0,1,31,0,High-Value Champions
17024.0,95.85,3,45,0,High-Value Champions
17025.0,357.77,3,61,0,High-Value Champions
17026.0,154.82999999999998,2,185,1,Lost Customers
17027.0,877.5600000000001,6,79,0,High-Value Champions
17029.0,716.0,2,111,0,High-Value Champions
17030.0,146.87,1,64,0,High-Value Champions
17031.0,380.35,2,12,0,High-Value Champions
17033.0,1030.14,3,86,0,High-Value Champions
17034.0,745.52,3,16,0,High-Value Champions
17035.0,433.53000000000003,2,246,1,Lost Customers
17037.0,1267.32,1,88,0,High-Value Champions
17038.0,112.4,1,30,0,High-Value Champions
17040.0,449.73,1,138,0,High-Value Champions
17041.0,1071.49,3,27,0,High-Value Champions
17042.0,1036.58,5,3,0,High-Value Champions
17043.0,1735.18,4,32,0,High-Value Champions
17044.0,948.48,1,25,0,High-Value Champions
17045.0,339.44,3,113,0,High-Value Champions
17046.0,642.02,1,157,1,Lost Customers
17047.0,1100.9,3,85,0,High-Value Champions
17048.0,925.35,3,118,0,High-Value Champions
17049.0,5655.03,9,3,0,High-Value Champions
17050.0,3185.64,6,96,0,High-Value Champions
17051.0,240.89000000000001,1,194,1,Lost Customers
17052.0,399.09,1,28,0,High-Value Champions
17053.0,498.48,1,131,0,High-Value Champions
17054.0,1356.33,5,28,0,High-Value Champions
17058.0,1179.89,3,82,0,High-Value Champions
17059.0,3080.39,5,30,0,High-Value Champions
17060.0,234.24,1,266,1,Lost Customers
17061.0,5232.2300000000005,11,74,0,High-Value Champions
17062.0,533.33,4,314,1,Lost Customers
17063.0,1461.14,7,21,0,High-Value Champions
17064.0,855.45,3,59,0,High-Value Champions
17068.0,4552.14,21,12,3,New Spenders
17069.0,2709.7000000000003,9,28,0,High-Value Champions
17070.0,304.24,1,114,0,High-Value Champions
17071.0,2429.03,9,28,0,High-Value Champions
17073.0,1446.09,4,18,0,High-Value Champions
17075.0,834.12,4,18,0,High-Value Champions
17076.0,841.0799999999999,3,36,0,High-Value Champions
17078.0,378.2,2,36,0,High-Value Champions
17079.0,118.80000000000001,1,78,0,High-Value Champions
17080.0,287.62,2,22,0,High-Value Champions
17081.0,288.91,2,25,0,High-Value Champions
17082.0,2003.85,2,33,0,High-Value Champions
17083.0,1405.78,3,109,0,High-Value Champions
17084.0,2747.9900000000002,2,35,0,High-Value Champions
17085.0,1562.4,5,123,0,High-Value Champions
17086.0,2050.08,6,7,0,High-Value Champions
17088.0,1991.01,4,28,0,High-Value Champions
17090.0,1974.65,7,4,0,High-Value Champions
17091.0,3827.76,9,3,0,High-Value Champions
17092.0,1774.03,4,50,0,High-Value Champions
17094.0,302.0,1,322,1,Lost Customers
17095.0,1324.16,3,23,0,High-Value Champions
17096.0,1022.13,4,15,0,High-Value Champions
17097.0,954.42,8,2,0,High-Value Champions
17100.0,971.74,2,18,0,High-Value Champions
17101.0,1621.73,4,10,0,High-Value Champions
17102.0,25.5,1,262,1,Lost Customers
17105.0,665.78,2,159,1,Lost Customers
17107.0,10797.48,6,33,0,High-Value Champions
17109.0,881.29,6,29,0,High-Value Champions
17110.0,163.29999999999998,1,165,1,Lost Customers
17111.0,231.61,1,47,0,High-Value Champions
17114.0,801.12,8,6,0,High-Value Champions
17115.0,837.5,3,8,0,High-Value Champions
17117.0,116.19999999999999,1,288,1,Lost Customers
17118.0,157.02,1,318,1,Lost Customers
17119.0,606.91,2,3,0,High-Value Champions
17120.0,307.46,1,233,1,Lost Customers
17122.0,138.32,1,119,0,High-Value Champions
17123.0,345.29999999999995,1,162,1,Lost Customers
17124.0,294.24,1,185,1,Lost Customers
17125.0,230.5,1,50,0,High-Value Champions
17126.0,989.45,5,152,1,Lost Customers
17128.0,157.09,1,335,1,Lost Customers
17131.0,2463.17,5,5,0,High-Value Champions
17133.0,4892.240000000001,7,16,0,High-Value Champions
17134.0,413.2,2,107,0,High-Value Champions
17135.0,1139.73,7,16,0,High-Value Champions
17138.0,380.5,1,276,1,Lost Customers
17139.0,10650.77,12,16,3,New Spenders
17140.0,454.12,1,247,1,Lost Customers
17142.0,579.0,1,239,1,Lost Customers
17144.0,984.57,2,1,0,High-Value Champions
17146.0,749.78,3,106,0,High-Value Champions
17147.0,1714.59,4,23,0,High-Value Champions
17148.0,124.88,1,52,0,High-Value Champions
17152.0,1689.5,3,195,1,Lost Customers
17153.0,213.78,1,24,0,High-Value Champions
17154.0,329.34,1,75,0,High-Value Champions
17155.0,251.70000000000002,2,18,0,High-Value Champions
17157.0,319.0,2,8,0,High-Value Champions
17158.0,1266.97,3,32,0,High-Value Champions
17159.0,1538.88,3,22,0,High-Value Champions
17160.0,3518.03,6,31,0,High-Value Champions
17162.0,1715.46,10,29,0,High-Value Champions
17163.0,293.1,2,22,0,High-Value Champions
17164.0,2467.35,7,33,0,High-Value Champions
17165.0,158.68,1,284,1,Lost Customers
17166.0,206.34,2,39,0,High-Value Champions
17169.0,835.78,2,58,0,High-Value Champions
17171.0,224.91,1,289,1,Lost Customers
17172.0,317.76,1,79,0,High-Value Champions
17173.0,3766.6,8,5,0,High-Value Champions
17174.0,59.9,1,218,1,Lost Customers
17175.0,1443.69,4,44,0,High-Value Champions
17176.0,306.13,1,202,1,Lost Customers
17179.0,711.79,3,178,1,Lost Customers
17180.0,783.97,4,56,0,High-Value Champions
17181.0,239.92000000000002,2,57,0,High-Value Champions
17183.0,3347.31,6,8,0,High-Value Champions
17186.0,144.0,2,47,0,High-Value Champions
17187.0,203.95,1,227,1,Lost Customers
17188.0,2474.23,7,11,0,High-Value Champions
17189.0,383.75,2,106,0,High-Value Champions
17190.0,444.74,2,59,0,High-Value Champions
17191.0,2093.68,7,28,0,High-Value Champions
17193.0,1699.3000000000002,7,36,0,High-Value Champions
17194.0,262.62,2,274,1,Lost Customers
17197.0,1013.01,1,30,0,High-Value Champions
17198.0,692.22,3,24,0,High-Value Champions
17201.0,289.78,1,54,0,High-Value Champions
17203.0,3560.08,6,36,0,High-Value Champions
17204.0,1564.56,4,175,1,Lost Customers
17205.0,384.08,1,54,0,High-Value Champions
17206.0,204.24,1,53,0,High-Value Champions
17211.0,2317.2200000000003,8,27,0,High-Value Champions
17212.0,226.85,1,253,1,Lost Customers
17213.0,2781.23,7,40,0,High-Value Champions
17214.0,1059.1200000000001,6,60,0,High-Value Champions
17217.0,113.5,1,234,1,Lost Customers
17218.0,1951.97,10,4,0,High-Value Champions
17219.0,114.23,1,32,0,High-Value Champions
17220.0,3187.55,14,24,0,High-Value Champions
17221.0,334.48,2,7,0,High-Value Champions
17222.0,328.65,1,65,0,High-Value Champions
17223.0,416.89,2,310,1,Lost Customers
17226.0,393.49,1,309,1,Lost Customers
17227.0,939.32,6,19,0,High-Value Champions
17228.0,1906.09,8,16,0,High-Value Champions
17229.0,318.76,2,96,0,High-Value Champions
17230.0,3638.41,8,264,1,Lost Customers
17231.0,3124.72,10,12,0,High-Value Champions
17232.0,417.77,2,3,0,High-Value Champions
17233.0,190.88,1,35,0,High-Value Champions
17234.0,149.89000000000001,1,183,1,Lost Customers
17235.0,550.06,2,25,0,High-Value Champions
17236.0,916.13,6,13,0,High-Value Champions
17237.0,314.69,2,11,0,High-Value Champions
17238.0,3719.1,17,3,3,New Spenders
17239.0,382.5,1,313,1,Lost Customers
17242.0,1135.04,2,108,0,High-Value Champions
17243.0,8540.05,26,1,3,New Spenders
17244.0,954.9,1,53,0,High-Value Champions
17245.0,171.45,1,205,1,Lost Customers
17247.0,280.09000000000003,1,15,0,High-Value Champions
17248.0,318.65,1,120,0,High-Value Champions
17250.0,381.97,2,4,0,High-Value Champions
17251.0,269.83,1,363,1,Lost Customers
17252.0,348.91,2,117,0,High-Value Champions
17253.0,178.26,1,18,0,High-Value Champions
17254.0,271.19,2,5,0,High-Value Champions
17255.0,291.48,2,41,0,High-Value Champions
17256.0,240.0,2,107,0,High-Value Champions
17259.0,581.23,2,148,1,Lost Customers
17262.0,1253.3600000000001,5,52,0,High-Value Champions
17263.0,63.440000000000005,1,208,1,Lost Customers
17265.0,550.01,2,139,0,High-Value Champions
17266.0,296.58,3,2,0,High-Value Champions
17267.0,317.2,2,127,0,High-Value Champions
17268.0,763.64,4,108,0,High-Value Champions
17272.0,2148.63,4,42,0,High-Value Champions
17274.0,107.82,1,35,0,High-Value Champions
17277.0,1065.3500000000001,2,228,1,Lost Customers
17278.0,246.04,1,241,1,Lost Customers
17279.0,187.82999999999998,1,58,0,High-Value Champions
17282.0,1685.46,3,130,0,High-Value Champions
17284.0,1647.48,6,60,0,High-Value Champions
17286.0,151.37,1,22,0,High-Value Champions
17287.0,1049.06,7,26,0,High-Value Champions
17288.0,1417.63,7,9,0,High-Value Champions
17289.0,931.02,3,32,0,High-Value Champions
17290.0,513.01,2,4,0,High-Value Champions
17291.0,550.8000000000001,1,308,1,Lost Customers
17293.0,1854.06,9,8,0,High-Value Champions
17295.0,547.0,3,29,0,High-Value Champions
17297.0,128.18,1,17,0,High-Value Champions
17298.0,498.42,2,101,0,High-Value Champions
17299.0,656.61,4,12,0,High-Value Champions
17301.0,163.24,1,21,0,High-Value Champions
17302.0,1135.63,5,15,0,High-Value Champions
17303.0,250.04,1,361,1,Lost Customers
17306.0,8631.31,19,11,3,New Spenders
17309.0,82.75,1,95,0,High-Value Champions
17311.0,1384.85,2,78,0,High-Value Champions
17312.0,644.3,3,139,0,High-Value Champions
17313.0,2328.84,1,31,0,High-Value Champions
17314.0,2527.92,8,25,0,High-Value Champions
17315.0,6281.23,38,2,3,New Spenders
17317.0,2600.34,3,46,0,High-Value Champions
17320.0,1200.6200000000001,3,100,0,High-Value Champions
17321.0,657.16,2,8,0,High-Value Champions
17323.0,906.52,7,15,0,High-Value Champions
17324.0,986.48,4,18,0,High-Value Champions
17325.0,96.8,1,280,1,Lost Customers
17329.0,523.11,2,14,0,High-Value Champions
17330.0,363.9,2,23,0,High-Value Champions
17331.0,175.2,1,124,0,High-Value Champions
17333.0,494.25,1,86,0,High-Value Champions
17334.0,307.02,2,302,1,Lost Customers
17337.0,1981.06,4,151,1,Lost Customers
17338.0,6493.54,8,17,0,High-Value Champions
17339.0,243.36,2,94,0,High-Value Champions
17340.0,12353.29,11,30,3,New Spenders
17341.0,682.29,3,157,1,Lost Customers
17343.0,193.64,1,355,1,Lost Customers
17344.0,157.62,1,46,0,High-Value Champions
17345.0,519.6899999999999,4,15,0,High-Value Champions
17346.0,2622.88,15,4,3,New Spenders
17347.0,228.96,1,86,0,High-Value Champions
17348.0,1156.6,5,15,0,High-Value Champions
17349.0,98.25,1,179,1,Lost Customers
17350.0,1281.32,4,8,0,High-Value Champions
17351.0,587.15,3,36,0,High-Value Champions
17353.0,1740.0,2,129,0,High-Value Champions
17354.0,1393.06,1,51,0,High-Value Champions
17356.0,178.22,1,312,1,Lost Customers
17357.0,384.39,2,24,0,High-Value Champions
17358.0,360.81,2,303,1,Lost Customers
17359.0,127.86,1,11,0,High-Value Champions
17360.0,568.24,3,17,0,High-Value Champions
17361.0,488.2,3,49,0,High-Value Champions
17362.0,312.23,2,239,1,Lost Customers
17364.0,4462.68,11,1,0,High-Value Champions
17365.0,4767.36,8,13,0,High-Value Champions
17367.0,167.55,1,238,1,Lost Customers
17368.0,1878.87,8,23,0,High-Value Champions
17370.0,446.18,4,73,0,High-Value Champions
17371.0,418.4,3,17,0,High-Value Champions
17372.0,1337.18,8,41,0,High-Value Champions
17373.0,646.92,4,40,0,High-Value Champions
17374.0,495.77,2,219,1,Lost Customers
17375.0,400.1,3,199,1,Lost Customers
17376.0,203.2,2,71,0,High-Value Champions
17377.0,4058.32,20,24,3,New Spenders
17379.0,389.71999999999997,1,11,0,High-Value Champions
17381.0,20275.61,29,9,3,New Spenders
17382.0,65.4,1,65,0,High-Value Champions
17383.0,193.39000000000001,1,4,0,High-Value Champions
17384.0,336.4,2,19,0,High-Value Champions
17385.0,256.11,1,15,0,High-Value Champions
17386.0,2686.42,6,8,0,High-Value Champions
17387.0,746.81,2,20,0,High-Value Champions
17388.0,1259.56,4,78,0,High-Value Champions
17389.0,31833.68,34,1,3,New Spenders
17391.0,508.8,2,164,1,Lost Customers
17392.0,417.27,2,307,1,Lost Customers
17394.0,203.86999999999998,1,219,1,Lost Customers
17396.0,7330.8,8,39,0,High-Value Champions
17397.0,681.41,2,22,0,High-Value Champions
17398.0,653.38,3,115,0,High-Value Champions
17400.0,2097.84,5,126,0,High-Value Champions
17402.0,2633.85,13,5,0,High-Value Champions
17403.0,263.92,1,36,0,High-Value Champions
17404.0,31906.82,15,4,3,New Spenders
17405.0,1031.41,3,1,0,High-Value Champions
17406.0,2184.42,3,333,1,Lost Customers
17408.0,32.65,1,163,1,Lost Customers
17409.0,771.85,2,185,1,Lost Customers
17410.0,1214.72,5,16,0,High-Value Champions
17411.0,778.94,3,12,0,High-Value Champions
17412.0,1258.06,7,3,0,High-Value Champions
17414.0,778.0,2,44,0,High-Value Champions
17415.0,507.84,1,80,0,High-Value Champions
17416.0,6893.42,7,30,0,High-Value Champions
17418.0,463.46000000000004,2,42,0,High-Value Champions
17419.0,4226.57,12,11,0,High-Value Champions
17420.0,598.83,3,50,0,High-Value Champions
17422.0,1979.37,6,16,0,High-Value Champions
17423.0,698.41,2,46,0,High-Value Champions
17425.0,759.17,2,19,0,High-Value Champions
17426.0,5037.26,6,8,0,High-Value Champions
17427.0,100.8,1,72,0,High-Value Champions
17428.0,17256.85,28,1,3,New Spenders
17429.0,524.9200000000001,3,128,0,High-Value Champions
17430.0,265.76,2,33,0,High-Value Champions
17431.0,403.3,1,313,1,Lost Customers
17432.0,365.76,2,18,0,High-Value Champions
17433.0,303.15999999999997,1,88,0,High-Value Champions
17434.0,2373.82,7,2,0,High-Value Champions
17436.0,216.29999999999998,2,2,0,High-Value Champions
17438.0,388.45000000000005,1,254,1,Lost Customers
17440.0,186.42000000000002,3,157,1,Lost Customers
17442.0,2248.56,6,37,0,High-Value Champions
17443.0,534.24,1,220,1,Lost Customers
17444.0,2940.04,3,148,1,Lost Customers
17446.0,120.9,2,177,1,Lost Customers
17447.0,541.53,2,40,0,High-Value Champions
17449.0,2519.21,7,2,0,High-Value Champions
17450.0,194390.79,46,8,2,At-Risk Loyalists
17451.0,1721.4,7,1,0,High-Value Champions
17453.0,486.71999999999997,2,18,0,High-Value Champions
17454.0,517.53,4,192,1,Lost Customers
17455.0,131.7,1,204,1,Lost Customers
17456.0,249.86,1,365,1,Lost Customers
17457.0,1737.7,5,127,0,High-Value Champions
17458.0,316.5,1,15,0,High-Value Champions
17459.0,657.3,2,43,0,High-Value Champions
17460.0,622.4300000000001,6,94,0,High-Value Champions
17461.0,735.82,3,23,0,High-Value Champions
17462.0,675.69,2,60,0,High-Value Champions
17463.0,1875.86,5,16,0,High-Value Champions
17464.0,289.96000000000004,1,158,1,Lost Customers
17466.0,763.28,2,10,0,High-Value Champions
17468.0,137.0,2,10,0,High-Value Champions
17469.0,1870.97,5,16,0,High-Value Champions
17470.0,1125.07,5,45,0,High-Value Champions
17472.0,697.54,3,191,1,Lost Customers
17475.0,194.37,1,79,0,High-Value Champions
17480.0,511.82,1,78,0,High-Value Champions
17481.0,1255.59,4,4,0,High-Value Champions
17483.0,414.04,3,65,0,High-Value Champions
17486.0,396.87,1,261,1,Lost Customers
17489.0,376.64,2,59,0,High-Value Champions
17490.0,2092.32,7,1,0,High-Value Champions
17491.0,3558.87,10,1,0,High-Value Champions
17492.0,374.57,1,248,1,Lost Customers
17495.0,497.56,2,8,0,High-Value Champions
17496.0,271.05,1,359,1,Lost Customers
17498.0,272.22,1,76,0,High-Value Champions
17499.0,622.88,1,290,1,Lost Customers
17500.0,1138.0,3,17,0,High-Value Champions
17501.0,288.6,2,221,1,Lost Customers
17502.0,689.1,4,9,0,High-Value Champions
17503.0,558.96,2,3,0,High-Value Champions
17504.0,2997.0299999999997,9,206,1,Lost Customers
17505.0,1145.84,2,162,1,Lost Customers
17506.0,302.2,1,76,0,High-Value Champions
17507.0,605.58,2,262,1,Lost Customers
17508.0,387.31,1,281,1,Lost Customers
17509.0,6083.64,8,58,0,High-Value Champions
17510.0,308.48,1,25,0,High-Value Champions
17511.0,91062.38,31,3,2,At-Risk Loyalists
17512.0,2924.9900000000002,10,29,0,High-Value Champions
17513.0,513.2,1,72,0,High-Value Champions
17514.0,208.65,1,128,0,High-Value Champions
17515.0,639.02,4,31,0,High-Value Champions
17516.0,764.88,5,15,0,High-Value Champions
17517.0,153.94,1,309,1,Lost Customers
17519.0,1844.02,6,17,0,High-Value Champions
17520.0,546.81,1,54,0,High-Value Champions
17521.0,723.2099999999999,3,30,0,High-Value Champions
17522.0,1070.71,5,2,0,High-Value Champions
17523.0,652.74,4,11,0,High-Value Champions
17524.0,145.0,1,361,1,Lost Customers
17525.0,422.70000000000005,1,360,1,Lost Customers
17526.0,1195.8999999999999,4,5,0,High-Value Champions
17527.0,939.37,4,54,0,High-Value Champions
17528.0,3628.5,8,1,0,High-Value Champions
17530.0,2367.12,10,1,0,High-Value Champions
17531.0,296.7,1,190,1,Lost Customers
17534.0,223.36,1,54,0,High-Value Champions
17535.0,164.4,1,280,1,Lost Customers
17536.0,76.5,1,177,1,Lost Customers
17537.0,887.67,2,30,0,High-Value Champions
17538.0,98.42,1,26,0,High-Value Champions
17540.0,578.9,2,25,0,High-Value Champions
17542.0,170.75,1,270,1,Lost Customers
17545.0,642.32,3,43,0,High-Value Champions
17548.0,103.3,1,234,1,Lost Customers
17549.0,148.86,2,24,0,High-Value Champions
17550.0,267.16,3,197,1,Lost Customers
17551.0,290.34,1,359,1,Lost Customers
17552.0,930.41,4,60,0,High-Value Champions
17553.0,1487.6,1,130,0,High-Value Champions
17554.0,1952.45,5,1,0,High-Value Champions
17555.0,480.31,2,20,0,High-Value Champions
17556.0,157.9,1,206,1,Lost Customers
17557.0,541.46,3,14,0,High-Value Champions
17560.0,854.95,4,95,0,High-Value Champions
17561.0,165.12,1,19,0,High-Value Champions
17562.0,1122.38,7,14,0,High-Value Champions
17564.0,454.01,3,24,0,High-Value Champions
17566.0,869.77,2,8,0,High-Value Champions
17567.0,4331.48,8,7,0,High-Value Champions
17569.0,344.14,1,332,1,Lost Customers
17571.0,1425.67,4,50,0,High-Value Champions
17572.0,226.75000000000003,4,71,0,High-Value Champions
17573.0,380.6,3,29,0,High-Value Champions
17574.0,185.65,1,243,1,Lost Customers
17576.0,3564.83,19,8,3,New Spenders
17578.0,143.45999999999998,1,218,1,Lost Customers
17579.0,448.90000000000003,3,5,0,High-Value Champions
17580.0,215.72,3,253,1,Lost Customers
17581.0,11025.24,25,1,3,New Spenders
17582.0,175.27,1,236,1,Lost Customers
17584.0,1242.3,2,7,0,High-Value Champions
17585.0,1116.68,4,109,0,High-Value Champions
17588.0,1240.2,3,100,0,High-Value Champions
17589.0,2404.17,4,60,0,High-Value Champions
17590.0,1468.02,3,2,0,High-Value Champions
17591.0,2203.67,7,73,0,High-Value Champions
17593.0,3923.86,5,4,0,High-Value Champions
17594.0,993.18,2,85,0,High-Value Champions
17595.0,386.69,2,12,0,High-Value Champions
17596.0,2806.69,7,23,0,High-Value Champions
17597.0,2044.3700000000001,1,214,1,Lost Customers
17600.0,161.67000000000002,1,18,0,High-Value Champions
17601.0,116.00999999999999,1,239,1,Lost Customers
17602.0,5054.42,6,2,0,High-Value Champions
17603.0,394.72,1,78,0,High-Value Champions
17604.0,309.36,2,217,1,Lost Customers
17608.0,191.99,2,33,0,High-Value Champions
17609.0,1105.78,5,41,0,High-Value Champions
17611.0,3961.12,15,7,3,New Spenders
17612.0,2048.45,6,53,0,High-Value Champions
17613.0,4544.55,14,23,0,High-Value Champions
17614.0,386.32,1,57,0,High-Value Champions
17615.0,329.6,3,130,0,High-Value Champions
17616.0,571.1999999999999,3,174,1,Lost Customers
17618.0,930.28,3,6,0,High-Value Champions
17619.0,214.37,1,312,1,Lost Customers
17620.0,81.44,1,60,0,High-Value Champions
17621.0,1379.9,3,21,0,High-Value Champions
17623.0,527.0500000000001,1,33,0,High-Value Champions
17624.0,843.48,2,15,0,High-Value Champions
17625.0,2020.4,4,18,0,High-Value Champions
17628.0,75.75,1,81,0,High-Value Champions
17629.0,1814.12,8,6,0,High-Value Champions
17630.0,503.59999999999997,2,170,1,Lost Customers
17631.0,528.33,3,2,0,High-Value Champions
17633.0,1324.84,4,31,0,High-Value Champions
17634.0,2358.59,9,36,0,High-Value Champions
17636.0,285.56,1,19,0,High-Value Champions
17637.0,547.0600000000001,2,31,0,High-Value Champions
17639.0,108.5,1,276,1,Lost Customers
17640.0,621.66,1,87,0,High-Value Champions
17642.0,712.29,2,120,0,High-Value Champions
17643.0,101.55,1,373,1,Lost Customers
17644.0,2895.64,11,1,0,High-Value Champions
17646.0,1008.39,3,219,1,Lost Customers
17647.0,133.06,1,65,0,High-Value Champions
17648.0,1797.5,4,61,0,High-Value Champions
17649.0,868.49,1,138,0,High-Value Champions
17650.0,166.08,1,21,0,High-Value Champions
17651.0,3945.0,10,12,0,High-Value Champions
17652.0,4867.72,12,25,0,High-Value Champions
17653.0,1207.56,4,37,0,High-Value Champions
17654.0,117.55,1,277,1,Lost Customers
17655.0,2638.94,7,11,0,High-Value Champions
17656.0,1674.69,5,73,0,High-Value Champions
17658.0,595.42,2,26,0,High-Value Champions
17659.0,2999.46,12,17,0,High-Value Champions
17660.0,178.75,1,141,0,High-Value Champions
17663.0,1802.91,7,26,0,High-Value Champions
17664.0,604.64,2,19,0,High-Value Champions
17666.0,728.16,2,4,0,High-Value Champions
17667.0,2055.51,5,66,0,High-Value Champions
17668.0,347.75,2,1,0,High-Value Champions
17669.0,3406.7200000000003,7,43,0,High-Value Champions
17670.0,205.7,1,228,1,Lost Customers
17671.0,1572.71,4,16,0,High-Value Champions
17672.0,3178.17,2,50,0,High-Value Champions
17673.0,1594.97,6,2,0,High-Value Champions
17674.0,551.04,2,74,0,High-Value Champions
17675.0,20374.28,31,1,3,New Spenders
17676.0,1371.18,6,4,0,High-Value Champions
17677.0,16345.38,30,2,3,New Spenders
17678.0,298.11,1,264,1,Lost Customers
17679.0,1992.1100000000001,2,53,0,High-Value Champions
17680.0,184.4,1,24,0,High-Value Champions
17682.0,2474.33,6,10,0,High-Value Champions
17684.0,239.41,1,44,0,High-Value Champions
17685.0,3155.83,7,17,0,High-Value Champions
17686.0,5739.46,7,7,0,High-Value Champions
17690.0,4726.8,15,30,3,New Spenders
17691.0,290.40000000000003,2,358,1,Lost Customers
17692.0,740.9399999999999,4,127,0,High-Value Champions
17693.0,200.47,1,137,0,High-Value Champions
